Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source,AgeStartedWorking
30,Current employee,Travel_Rarely,Research & Development,24,Below college,Life Sciences,3,Male,3,1,Research Scientist,2,Single,2501,1,No,17,3,2,0,1,4,3,1,1,1,0,LinkedIn,29
32,Current employee,Travel_Rarely,Research & Development,1,Below college,Life Sciences,4,Male,3,1,Laboratory Technician,3,Divorced,2693,1,No,13,3,4,0,1,2,3,1,0,0,0,Indeed,31
36,Current employee,Travel_Rarely,Research & Development,3,Bachelor,Technical Degree,4,Male,3,1,Laboratory Technician,3,Divorced,2693,4,No,12,3,4,0,10,2,3,8,0,7,7,Company Website,26
30,Current employee,Travel_Rarely,Research & Development,24,Below college,Life Sciences,1,Female,3,1,Research Scientist,4,Divorced,2886,1,No,22,3,2,2,3,3,1,3,2,0,2,Company Website,27
34,Current employee,Travel_Rarely,Research & Development,1,College,Life Sciences,4,Male,3,1,Laboratory Technician,3,Divorced,2693,1,Yes,13,3,4,1,6,3,3,6,5,1,3,Company Website,28
41,Current employee,Travel_Rarely,Human Resources,1,Bachelor,Human Resources,1,Male,3,1,Laboratory Technician,3,Divorced,2693,1,No,22,3,2,1,1,2,3,1,0,0,0,Seek,40
36,Current employee,Non-Travel,Research & Development,24,Master,Life Sciences,4,Male,3,1,Laboratory Technician,3,Divorced,2693,8,No,18,3,3,1,20,2,1,17,9,0,15,Recruit.net,16
31,Voluntary Resignation,Travel_Frequently,Research & Development,2,Bachelor,Life Sciences,4,Male,3,1,Laboratory Technician,3,Divorced,2693,1,Yes,14,3,4,0,0,3,3,0,0,0,0,Jora,31
41,Current employee,Travel_Rarely,Human Resources,1,Bachelor,Life Sciences,1,Male,3,1,Laboratory Technician,3,Divorced,2693,1,No,22,3,2,1,1,2,3,1,0,0,0,Seek,40
30,Current employee,Travel_Rarely,Research & Development,24,Below college,Other,4,Male,3,1,Laboratory Technician,3,Divorced,2693,1,No,22,3,2,1,1,2,3,1,0,0,0,Seek,29
30,Current employee,Travel_Rarely,Research & Development,24,Below college,Life Sciences,4,Male,3,1,Laboratory Technician,3,Divorced,2693,1,No,22,4,2,1,1,2,3,1,0,0,0,Seek,29
30,Current employee,Travel_Rarely,Research & Development,24,Below college,Other,4,Male,3,1,Laboratory Technician,3,Divorced,2693,1,No,22,4,2,1,1,2,3,1,0,0,0,LinkedIn,29
41,Current employee,Travel_Rarely,Human Resources,1,Bachelor,Human Resources,1,Male,3,1,Laboratory Technician,3,Divorced,2693,1,No,22,4,2,1,1,2,3,1,0,0,0,Seek,40
41,Current employee,Travel_Rarely,Human Resources,1,Bachelor,Life Sciences,1,Male,3,1,Laboratory Technician,3,Divorced,2693,1,No,22,4,2,1,1,2,3,1,0,0,0,Seek,40
38,Current employee,Travel_Frequently,Research & Development,23,Bachelor,Life Sciences,4,Male,2,3,Manufacturing Director,3,Single,9526,0,No,21,3,2,0,10,2,3,9,7,1,8,Seek,28
39,Current employee,Travel_Rarely,Human Resources,3,Bachelor,Human Resources,1,Male,2,3,Manufacturing Director,3,Single,9526,0,No,21,3,2,0,10,2,3,9,7,1,8,Seek,29
39,Current employee,Travel_Rarely,Human Resources,3,Bachelor,Life Sciences,1,Male,2,3,Manufacturing Director,3,Single,9526,1,No,21,3,2,0,10,2,3,9,7,1,8,Seek,29
38,Current employee,Travel_Frequently,Research & Development,23,Bachelor,Other,4,Male,2,3,Manufacturing Director,3,Single,9526,1,No,21,4,2,0,10,2,3,9,7,1,8,Seek,28
38,Current employee,Travel_Frequently,Research & Development,23,Bachelor,Life Sciences,4,Male,2,3,Manufacturing Director,3,Single,9526,0,No,21,4,2,0,10,2,3,9,7,1,8,Seek,28
38,Current employee,Travel_Frequently,Research & Development,23,Bachelor,Other,4,Male,2,3,Manufacturing Director,3,Single,9526,1,No,21,4,2,0,10,2,3,9,7,1,8,Seek,28
39,Current employee,Travel_Rarely,Human Resources,3,Bachelor,Human Resources,1,Male,2,3,Manufacturing Director,3,Single,9526,0,No,21,4,2,0,10,2,3,9,7,1,8,Seek,29
39,Current employee,Travel_Rarely,Human Resources,3,Bachelor,Life Sciences,1,Male,2,3,Manufacturing Director,3,Single,9526,1,No,21,4,2,0,10,2,3,9,7,1,8,Seek,29
38,Current employee,Travel_Frequently,Research & Development,23,Bachelor,Life Sciences,4,Male,2,3,Manufacturing Director,3,Single,9526,0,No,21,3,2,0,10,2,3,9,7,1,8,Seek,28
38,Current employee,Travel_Frequently,Research & Development,23,Bachelor,Life Sciences,2,Male,3,2,Research Scientist,2,Married,6220,1,No,17,3,2,2,10,3,3,10,4,0,9,Recruit.net,28
20,Voluntary Resignation,Travel_Frequently,Research & Development,6,Bachelor,Life Sciences,4,Male,2,3,Manufacturing Director,3,Single,9526,1,Yes,18,3,2,0,1,5,3,1,0,1,0,Adzuna,19
31,Current employee,Travel_Frequently,Sales,5,Bachelor,Marketing,4,Male,2,3,Manufacturing Director,3,Single,9526,1,No,11,4,3,1,2,5,2,2,2,2,2,Company Website,29
38,Current employee,Travel_Frequently,Research & Development,23,Bachelor,Life Sciences,3,Male,3,1,Laboratory Technician,4,Married,2097,4,No,15,3,3,1,9,3,1,5,3,1,4,Indeed,29
31,Voluntary Resignation,Travel_Rarely,Sales,13,Master,Medical,4,Male,2,3,Manufacturing Director,3,Single,9526,2,No,17,3,3,0,9,2,1,3,1,1,2,Seek,22
39,Current employee,Travel_Rarely,Human Resources,3,Bachelor,Human Resources,1,Male,2,3,Manufacturing Director,3,Single,9526,0,No,21,3,2,0,10,2,3,9,7,1,8,Seek,29
32,Current employee,Travel_Rarely,Sales,7,Bachelor,Life Sciences,4,Male,2,3,Manufacturing Director,3,Single,9526,1,No,14,3,4,0,9,2,3,9,8,3,7,Company Website,23
44,Current employee,Non-Travel,Research & Development,5,Bachelor,Life Sciences,4,Male,2,3,Manufacturing Director,3,Single,9526,3,No,15,3,3,1,20,2,3,1,0,0,1,LinkedIn,24
39,Current employee,Travel_Rarely,Human Resources,3,Bachelor,Life Sciences,1,Male,2,3,Manufacturing Director,3,Single,9526,1,No,21,3,2,0,10,2,3,9,7,1,8,Seek,29
38,Current employee,Travel_Frequently,Research & Development,23,Bachelor,Other,4,Male,2,3,Manufacturing Director,3,Single,9526,1,No,21,4,2,0,10,2,3,9,7,1,8,Seek,28
38,Current employee,Travel_Frequently,Research & Development,23,Bachelor,Life Sciences,4,Male,2,2,Human Resources,4,Single,3886,0,No,21,4,2,0,10,2,3,9,7,1,8,Seek,28
38,Current employee,Travel_Frequently,Research & Development,23,Bachelor,Other,4,Male,2,3,Manufacturing Director,3,Single,9526,1,No,21,4,2,0,10,2,3,9,7,1,8,Seek,28
39,Current employee,Travel_Rarely,Human Resources,3,Bachelor,Human Resources,1,Male,2,3,Manufacturing Director,3,Single,9526,0,No,21,4,2,0,10,2,3,9,7,1,8,Seek,29
39,Current employee,Travel_Rarely,Human Resources,3,Bachelor,Life Sciences,1,Male,2,3,Manufacturing Director,3,Single,9526,1,No,21,4,2,0,10,2,3,9,7,1,8,Seek,29
39,Voluntary Resignation,Travel_Rarely,Sales,3,Bachelor,Life Sciences,1,Male,2,3,Manufacturing Director,3,Single,9526,4,Yes,18,3,1,0,12,3,2,1,0,0,0,LinkedIn,27
40,Current employee,Travel_Rarely,Research & Development,3,Bachelor,Life Sciences,1,Male,2,3,Manufacturing Director,3,Single,9526,8,No,14,3,2,1,5,4,3,1,0,0,0,LinkedIn,35
41,Current employee,Travel_Rarely,Research & Development,3,Bachelor,Life Sciences,1,Male,2,3,Manufacturing Director,3,Single,9526,2,No,14,3,3,0,7,2,4,1,0,0,0,Indeed,34
44,Current employee,Travel_Frequently,Human Resources,3,Bachelor,Life Sciences,1,Male,2,3,Manufacturing Director,3,Single,9526,0,Yes,11,3,3,0,14,3,3,10,7,0,2,Seek,30
45,Current employee,Non-Travel,Sales,3,Bachelor,Life Sciences,1,Male,2,3,Manufacturing Director,3,Single,9526,0,No,11,3,4,1,16,2,2,15,1,0,9,Company Website,29
45,Current employee,Travel_Rarely,Research & Development,3,Bachelor,Life Sciences,1,Male,2,3,Manufacturing Director,3,Single,9526,3,No,21,4,4,2,8,3,2,2,2,0,2,Recruit.net,37
47,Current employee,Travel_Rarely,Sales,3,Bachelor,Life Sciences,1,Male,2,3,Manufacturing Director,3,Single,9526,1,Yes,11,3,3,3,20,3,3,20,8,3,8,Company Website,27
36,Current employee,Travel_Rarely,Research & Development,27,Bachelor,Medical,3,Male,3,2,Healthcare Representative,3,Married,5237,6,No,13,3,2,2,17,3,2,7,7,7,7,Seek,19
36,Current employee,Travel_Rarely,Human Resources,13,Bachelor,Human Resources,1,Male,3,2,Healthcare Representative,3,Married,5237,6,No,13,3,2,2,17,3,2,7,7,7,7,Seek,19
36,Current employee,Travel_Rarely,Human Resources,13,Bachelor,Medical,1,Male,3,2,Healthcare Representative,3,Married,5237,0,No,13,3,2,2,17,3,2,7,7,7,7,Seek,19
36,Current employee,Travel_Rarely,Research & Development,27,Bachelor,Technical Degree,3,Male,3,2,Healthcare Representative,3,Married,5237,0,No,13,3,2,2,17,3,2,7,7,7,7,Seek,19
36,Current employee,Travel_Rarely,Research & Development,27,Bachelor,Medical,3,Male,3,2,Healthcare Representative,3,Married,5237,6,No,13,3,2,2,17,3,2,7,7,7,7,Seek,19
36,Current employee,Travel_Rarely,Human Resources,13,Bachelor,Human Resources,1,Male,3,2,Healthcare Representative,3,Married,5237,6,No,13,3,2,2,17,3,2,7,7,7,7,Seek,19
36,Current employee,Travel_Rarely,Human Resources,13,Bachelor,Medical,1,Male,3,2,Healthcare Representative,3,Married,5237,0,No,13,3,2,2,17,3,2,7,7,7,7,Seek,19
36,Current employee,Travel_Rarely,Research & Development,27,Bachelor,Technical Degree,3,Male,3,2,Healthcare Representative,3,Married,5237,0,No,13,3,2,2,17,3,2,7,7,7,7,Seek,19
36,Current employee,Travel_Rarely,Research & Development,27,Bachelor,Medical,3,Male,3,2,Healthcare Representative,3,Married,5237,6,No,13,3,2,2,17,3,2,7,7,7,7,Seek,19
36,Current employee,Travel_Rarely,Research & Development,27,Bachelor,Medical,2,Female,4,1,Laboratory Technician,4,Married,3038,3,No,12,3,2,0,5,3,3,1,0,0,0,Seek,31
34,Current employee,Travel_Rarely,Research & Development,6,Master,Other,3,Male,3,2,Healthcare Representative,3,Married,5237,1,No,14,3,3,0,16,3,3,16,13,2,10,GlassDoor,18
26,Voluntary Resignation,Travel_Rarely,Sales,4,Master,Marketing,3,Male,3,2,Healthcare Representative,3,Married,5237,1,Yes,12,3,2,0,8,0,3,8,7,7,4,Company Website,18
36,Current employee,Travel_Rarely,Research & Development,27,Bachelor,Medical,2,Male,2,3,Research Director,3,Married,11935,1,No,18,3,3,0,10,2,3,10,2,0,7,Adzuna,26
35,Current employee,Travel_Rarely,Research & Development,25,College,Other,3,Male,3,2,Healthcare Representative,3,Married,5237,4,No,14,3,4,0,9,3,3,3,2,0,2,Jora,26
36,Current employee,Travel_Rarely,Human Resources,13,Bachelor,Human Resources,1,Male,3,2,Healthcare Representative,3,Married,5237,6,No,13,3,2,2,17,3,2,7,7,7,7,Seek,19
38,Current employee,Travel_Rarely,Research & Development,25,College,Life Sciences,3,Male,3,2,Healthcare Representative,3,Married,5237,1,No,13,3,1,1,10,1,3,10,7,0,9,Company Website,28
44,Current employee,Travel_Rarely,Research & Development,20,Bachelor,Life Sciences,3,Male,3,2,Healthcare Representative,3,Married,5237,2,Yes,17,3,1,0,10,3,3,8,7,0,7,Recruit.net,34
36,Current employee,Travel_Rarely,Human Resources,13,Bachelor,Medical,1,Male,3,2,Healthcare Representative,3,Married,5237,0,No,13,3,2,2,17,3,2,7,7,7,7,Seek,19
36,Current employee,Travel_Rarely,Research & Development,27,Bachelor,Technical Degree,3,Male,3,2,Healthcare Representative,3,Married,5237,0,No,13,3,2,2,17,3,2,7,7,7,7,Seek,19
36,Current employee,Travel_Rarely,Research & Development,27,Bachelor,Medical,3,Male,3,2,Healthcare Representative,3,Married,5237,6,No,13,3,2,2,17,3,2,7,7,7,7,Seek,19
36,Current employee,Travel_Rarely,Human Resources,13,Bachelor,Human Resources,1,Male,3,2,Healthcare Representative,3,Married,5237,6,No,13,3,2,2,17,3,2,7,7,7,7,Seek,19
36,Current employee,Travel_Rarely,Human Resources,13,Bachelor,Medical,1,Male,3,2,Healthcare Representative,3,Married,5237,0,No,13,3,2,2,17,3,2,7,7,7,7,Seek,19
36,Current employee,Travel_Rarely,Research & Development,27,Bachelor,Technical Degree,3,Male,3,2,Healthcare Representative,3,Married,5237,0,No,13,3,2,2,17,3,2,7,7,7,7,Seek,19
35,Current employee,Travel_Rarely,Research & Development,16,Bachelor,Medical,1,Male,4,1,Laboratory Technician,2,Married,2426,0,No,13,3,3,1,6,5,3,5,4,0,3,Seek,29
34,Current employee,Travel_Rarely,Human Resources,3,College,Human Resources,1,Male,4,1,Laboratory Technician,2,Married,2426,0,No,13,3,3,1,6,5,3,5,4,0,3,Seek,28
34,Current employee,Travel_Rarely,Human Resources,3,College,Life Sciences,1,Male,4,1,Laboratory Technician,2,Married,2426,1,No,13,3,3,1,6,5,3,5,4,0,3,Seek,28
35,Current employee,Travel_Rarely,Research & Development,16,Bachelor,Medical,1,Male,4,1,Laboratory Technician,2,Married,2426,1,No,13,3,3,1,6,5,3,5,4,0,3,Seek,29
34,Current employee,Travel_Rarely,Human Resources,3,College,Human Resources,1,Male,4,1,Laboratory Technician,2,Married,2426,0,No,13,3,3,1,6,5,3,5,4,0,3,Seek,28
34,Current employee,Travel_Rarely,Human Resources,3,College,Life Sciences,1,Male,4,1,Laboratory Technician,2,Married,2426,1,No,13,3,3,1,6,5,3,5,4,0,3,Seek,28
35,Current employee,Travel_Rarely,Research & Development,16,Bachelor,Medical,1,Male,4,1,Laboratory Technician,2,Married,2426,0,No,13,3,3,1,6,5,3,5,4,0,3,Seek,29
35,Current employee,Travel_Rarely,Research & Development,16,Bachelor,Medical,1,Male,4,1,Laboratory Technician,2,Married,2426,1,No,13,3,3,1,6,5,3,5,4,0,3,Seek,29
35,Current employee,Travel_Rarely,Research & Development,16,Bachelor,Medical,1,Male,4,1,Laboratory Technician,2,Married,2426,0,No,13,3,3,1,6,5,3,5,4,0,3,Seek,29
35,Current employee,Travel_Rarely,Research & Development,16,Bachelor,Medical,3,Female,3,2,Manufacturing Director,4,Single,4424,1,No,23,3,4,0,11,2,3,11,7,1,8,Seek,24
37,Current employee,Non-Travel,Research & Development,2,College,Life Sciences,1,Male,4,1,Laboratory Technician,2,Married,2426,5,No,14,3,4,1,17,2,4,1,0,0,0,Company Website,20
37,Current employee,Travel_Frequently,Research & Development,9,Bachelor,Medical,1,Male,4,1,Laboratory Technician,2,Married,2426,1,Yes,12,3,3,3,4,3,2,4,2,1,2,Company Website,33
35,Current employee,Travel_Rarely,Research & Development,16,Bachelor,Medical,3,Female,2,1,Research Scientist,2,Married,2546,5,No,16,3,2,0,6,2,4,2,2,1,1,GlassDoor,29
31,Current employee,Travel_Rarely,Sales,6,Master,Medical,1,Male,4,1,Laboratory Technician,2,Married,2426,4,No,22,3,4,2,13,4,4,7,7,5,7,LinkedIn,18
34,Current employee,Travel_Rarely,Human Resources,3,College,Human Resources,1,Male,4,1,Laboratory Technician,2,Married,2426,0,No,13,3,3,1,6,5,3,5,4,0,3,Seek,28
58,Current employee,Non-Travel,Research & Development,1,Master,Life Sciences,1,Male,4,1,Laboratory Technician,2,Married,2426,2,No,17,3,3,0,10,2,3,1,0,0,0,Company Website,48
30,Current employee,Travel_Rarely,Sales,16,Below college,Life Sciences,1,Male,4,1,Laboratory Technician,2,Married,2426,5,No,12,3,1,2,8,5,3,0,0,0,0,Seek,22
34,Current employee,Travel_Rarely,Human Resources,3,College,Life Sciences,1,Male,4,1,Laboratory Technician,2,Married,2426,1,No,13,3,3,1,6,5,3,5,4,0,3,Seek,28
35,Current employee,Travel_Rarely,Research & Development,16,Bachelor,Medical,1,Male,4,1,Laboratory Technician,2,Married,2426,1,No,13,3,3,1,6,5,3,5,4,0,3,Seek,29
34,Current employee,Travel_Rarely,Human Resources,3,College,Human Resources,1,Male,4,1,Laboratory Technician,2,Married,2426,0,No,13,3,3,1,6,5,3,5,4,0,3,Seek,28
34,Current employee,Travel_Rarely,Human Resources,3,College,Life Sciences,1,Male,4,1,Laboratory Technician,2,Married,2426,1,No,13,3,3,1,6,5,3,5,4,0,3,Seek,28
35,Current employee,Travel_Rarely,Research & Development,16,Bachelor,Medical,1,Male,4,1,Laboratory Technician,2,Married,2426,0,No,13,3,3,1,6,5,3,5,4,0,3,Seek,29
35,Current employee,Travel_Rarely,Research & Development,16,Bachelor,Medical,1,Male,4,1,Laboratory Technician,2,Married,2426,1,No,13,3,3,1,6,5,3,5,4,0,3,Seek,29
29,Current employee,Travel_Rarely,Research & Development,15,College,Life Sciences,4,Female,2,2,Laboratory Technician,3,Single,4193,0,Yes,12,4,4,0,10,3,3,9,5,0,8,Seek,19
33,Current employee,Travel_Rarely,Human Resources,3,College,Human Resources,1,Female,2,2,Laboratory Technician,3,Single,4193,0,Yes,12,3,4,0,10,3,3,9,5,0,8,Seek,23
33,Current employee,Travel_Rarely,Human Resources,3,College,Life Sciences,1,Female,2,2,Laboratory Technician,3,Single,4193,1,Yes,12,3,4,0,10,3,3,9,5,0,8,Seek,23
29,Current employee,Travel_Rarely,Research & Development,15,College,Medical,4,Female,2,2,Laboratory Technician,3,Single,4193,1,Yes,12,3,4,0,10,3,3,9,5,0,8,Seek,19
29,Current employee,Travel_Rarely,Research & Development,15,College,Life Sciences,4,Female,2,2,Laboratory Technician,3,Single,4193,0,Yes,12,3,4,0,10,3,3,9,5,0,8,Seek,19
29,Current employee,Travel_Rarely,Research & Development,15,College,Medical,4,Female,2,2,Laboratory Technician,3,Single,4193,1,Yes,12,3,4,0,10,3,3,9,5,0,8,Seek,19
33,Current employee,Travel_Rarely,Human Resources,3,College,Human Resources,1,Female,2,2,Laboratory Technician,3,Single,4193,0,Yes,12,3,4,0,10,3,3,9,5,0,8,Seek,23
33,Current employee,Travel_Rarely,Human Resources,3,College,Life Sciences,1,Female,2,2,Laboratory Technician,3,Single,4193,1,Yes,12,3,4,0,10,3,3,9,5,0,8,Seek,23
29,Current employee,Travel_Rarely,Research & Development,15,College,Life Sciences,4,Female,2,2,Laboratory Technician,3,Single,4193,0,Yes,12,4,4,0,10,3,3,9,5,0,8,Seek,19
29,Current employee,Travel_Rarely,Research & Development,15,College,Life Sciences,3,Male,2,2,Sales Executive,1,Single,4312,0,No,14,3,2,0,16,2,3,15,13,2,8,LinkedIn,13
59,Current employee,Non-Travel,Human Resources,2,Master,Human Resources,4,Female,2,2,Laboratory Technician,3,Single,4193,9,No,21,3,4,1,30,3,3,3,2,2,2,Indeed,29
42,Current employee,Travel_Frequently,Sales,26,Bachelor,Marketing,4,Female,2,2,Laboratory Technician,3,Single,4193,5,No,14,3,4,1,23,2,4,20,4,4,8,Company Website,19
29,Current employee,Travel_Rarely,Research & Development,15,College,Life Sciences,1,Male,2,1,Human Resources,4,Single,2564,1,No,12,3,3,0,1,3,4,1,0,0,0,Company Website,28
27,Current employee,Travel_Rarely,Research & Development,6,Master,Medical,4,Female,2,2,Laboratory Technician,3,Single,4193,0,No,12,4,3,2,6,5,2,5,3,0,3,Recruit.net,21
33,Current employee,Travel_Rarely,Human Resources,3,College,Human Resources,1,Female,2,2,Laboratory Technician,3,Single,4193,0,Yes,12,3,4,0,10,3,3,9,5,0,8,Seek,23
45,Current employee,Travel_Frequently,Research & Development,7,Bachelor,Life Sciences,4,Female,2,2,Laboratory Technician,3,Single,4193,4,Yes,20,3,2,1,9,3,2,1,0,0,0,Company Website,36
57,Current employee,Travel_Rarely,Research & Development,1,College,Life Sciences,4,Female,2,2,Laboratory Technician,3,Single,4193,1,No,16,4,4,0,5,3,3,5,4,0,3,Jora,52
33,Current employee,Travel_Rarely,Human Resources,3,College,Life Sciences,1,Female,2,2,Laboratory Technician,3,Single,4193,1,Yes,12,3,4,0,10,3,3,9,5,0,8,Seek,23
29,Current employee,Travel_Rarely,Research & Development,15,College,Medical,4,Female,2,2,Laboratory Technician,3,Single,4193,1,Yes,12,3,4,0,10,3,3,9,5,0,8,Seek,19
29,Current employee,Travel_Rarely,Research & Development,15,College,Life Sciences,4,Female,2,2,Laboratory Technician,3,Single,4193,0,Yes,12,3,4,0,10,3,3,9,5,0,8,Seek,19
29,Current employee,Travel_Rarely,Research & Development,15,College,Medical,4,Female,2,2,Laboratory Technician,3,Single,4193,1,Yes,12,3,4,0,10,3,3,9,5,0,8,Seek,19
33,Current employee,Travel_Rarely,Human Resources,3,College,Human Resources,1,Female,2,2,Laboratory Technician,3,Single,5985,4,No,11,3,2,0,10,1,4,2,2,0,2,Recruit.net,23
33,Current employee,Travel_Rarely,Human Resources,3,College,Life Sciences,1,Female,2,2,Laboratory Technician,3,Single,4193,1,Yes,12,3,4,0,10,3,3,9,5,0,8,Seek,23
31,Current employee,Travel_Rarely,Research & Development,26,Below college,Life Sciences,1,Male,3,1,Research Scientist,3,Divorced,2911,1,No,17,3,4,1,5,1,2,5,2,4,3,Seek,26
38,Current employee,Travel_Rarely,Human Resources,1,Bachelor,Human Resources,1,Male,3,1,Research Scientist,3,Divorced,2911,1,No,17,3,4,1,5,1,2,5,2,4,3,Seek,33
38,Current employee,Travel_Rarely,Human Resources,1,Bachelor,Life Sciences,1,Male,3,1,Research Scientist,3,Divorced,2911,2,No,17,3,4,1,5,1,2,5,2,4,3,Seek,33
31,Current employee,Travel_Rarely,Research & Development,26,Below college,Technical Degree,1,Male,3,1,Research Scientist,3,Divorced,2911,4,No,17,3,4,1,5,1,2,5,2,4,3,Seek,26
31,Current employee,Travel_Rarely,Research & Development,26,Below college,Life Sciences,1,Male,3,1,Research Scientist,3,Divorced,2911,1,No,17,3,4,1,5,1,2,5,2,4,3,Seek,26
31,Current employee,Travel_Rarely,Research & Development,26,Below college,Technical Degree,1,Male,3,1,Research Scientist,3,Divorced,2911,4,No,17,3,4,1,5,1,2,5,2,4,3,Seek,26
38,Current employee,Travel_Rarely,Human Resources,1,Bachelor,Human Resources,1,Male,3,1,Research Scientist,3,Divorced,2911,1,No,17,3,4,1,5,1,2,5,2,4,3,Seek,33
38,Current employee,Travel_Rarely,Human Resources,1,Bachelor,Life Sciences,1,Male,3,1,Research Scientist,3,Divorced,2911,2,No,17,3,4,1,5,1,2,5,2,4,3,Seek,33
31,Current employee,Travel_Rarely,Research & Development,26,Below college,Life Sciences,1,Male,3,1,Research Scientist,3,Divorced,2911,1,No,17,3,4,1,5,1,2,5,2,4,3,Seek,26
31,Current employee,Travel_Rarely,Research & Development,26,Below college,Life Sciences,4,Male,3,3,Research Director,1,Married,13245,4,Yes,14,3,2,0,17,3,4,0,0,0,0,Referral,14
50,Current employee,Travel_Frequently,Research & Development,1,Bachelor,Life Sciences,1,Male,3,1,Research Scientist,3,Divorced,2911,3,Yes,19,3,1,0,28,1,2,8,3,0,7,Seek,22
18,Voluntary Resignation,Travel_Rarely,Research & Development,3,Bachelor,Life Sciences,1,Male,3,1,Research Scientist,3,Divorced,2911,1,No,13,3,3,0,0,2,3,0,0,0,0,Adzuna,18
31,Current employee,Travel_Rarely,Research & Development,26,Below college,Life Sciences,3,Female,3,3,Sales Executive,1,Married,8412,0,No,11,4,3,0,10,3,3,9,8,7,8,Indeed,21
37,Current employee,Travel_Rarely,Sales,2,Bachelor,Marketing,1,Male,3,1,Research Scientist,3,Divorced,2911,4,Yes,11,3,3,1,17,3,2,3,0,1,0,Seek,20
