Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source,AgeStartedWorking
51,Current employee,Travel_Frequently,Research & Development,1,Master,Medical,1,Male,4,1,Research Scientist,2,Divorced,3298,3,No,20,3,3,0,23,1,2,13,12,12,8,Seek,28
41,Current employee,Travel_Rarely,Sales,2,Master,Life Sciences,1,Male,4,1,Research Scientist,2,Divorced,3298,1,No,19,3,2,0,22,2,3,22,10,0,4,Jora,19
32,Current employee,Travel_Rarely,Research & Development,5,College,Life Sciences,3,Female,2,3,Sales Executive,1,Married,10266,4,No,19,4,4,0,22,5,4,18,13,13,11,Adzuna,10
38,Current employee,Travel_Rarely,Research & Development,1,Below college,Life Sciences,1,Male,4,1,Research Scientist,2,Divorced,3298,3,No,17,3,4,0,8,3,2,0,0,0,0,Seek,30
27,Current employee,Travel_Rarely,Sales,2,Bachelor,Life Sciences,1,Male,4,1,Research Scientist,2,Divorced,3298,1,No,11,3,3,1,5,2,1,5,2,0,2,GlassDoor,22
30,Current employee,Travel_Rarely,Human Resources,1,Bachelor,Life Sciences,1,Male,4,1,Research Scientist,2,Divorced,3298,7,No,16,3,2,1,22,2,3,18,16,11,8,LinkedIn,8
32,Current employee,Travel_Rarely,Research & Development,5,College,Life Sciences,1,Male,4,1,Research Scientist,2,Divorced,6118,1,No,13,3,3,3,10,2,3,10,9,1,2,Company Website,22
22,Current employee,Non-Travel,Research & Development,16,College,Medical,4,Male,4,1,Laboratory Technician,4,Divorced,2935,1,Yes,13,3,2,2,1,2,2,1,0,0,0,Adzuna,21
24,Voluntary Resignation,Travel_Rarely,Human Resources,22,Below college,Human Resources,1,Male,4,1,Laboratory Technician,4,Divorced,2935,1,Yes,13,3,2,2,1,2,2,1,0,0,0,Adzuna,23
22,Current employee,Non-Travel,Research & Development,16,College,Medical,1,Female,3,2,Manufacturing Director,4,Divorced,5070,5,No,13,3,3,3,20,2,3,5,0,0,4,GlassDoor,2
53,Current employee,Travel_Rarely,Sales,2,Master,Life Sciences,1,Female,2,4,Manager,4,Married,15427,2,No,16,3,3,0,31,3,3,25,8,3,7,GlassDoor,22
41,Current employee,Non-Travel,Human Resources,4,Bachelor,Human Resources,1,Female,2,4,Manager,4,Married,15427,2,No,16,3,3,0,31,3,3,25,8,3,7,GlassDoor,10
53,Current employee,Travel_Rarely,Sales,2,Master,Life Sciences,2,Female,1,2,Research Scientist,4,Divorced,5329,7,Yes,12,3,4,3,17,3,3,13,11,1,9,Adzuna,36
53,Current employee,Travel_Rarely,Sales,2,Master,Life Sciences,1,Male,3,4,Research Director,3,Married,17861,6,No,13,3,3,0,26,2,1,3,2,0,1,Company Website,27
30,Voluntary Resignation,Travel_Frequently,Human Resources,8,Bachelor,Human Resources,1,Male,3,1,Research Scientist,4,Single,3944,5,Yes,11,3,3,0,6,3,3,3,2,1,2,Company Website,24
38,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,4,Male,3,1,Research Scientist,4,Single,3944,5,Yes,11,3,3,0,6,3,3,3,2,1,2,Company Website,32
38,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,1,Male,3,2,Manufacturing Director,2,Married,4325,1,No,15,3,3,0,5,2,3,5,2,1,3,GlassDoor,33
38,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,4,Male,1,1,Laboratory Technician,3,Single,4230,0,No,15,3,3,0,6,2,3,5,4,4,3,Indeed,32
38,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,4,Male,3,2,Human Resources,2,Divorced,5021,0,Yes,22,4,3,0,6,3,3,3,2,1,2,Company Website,32
24,Current employee,Non-Travel,Research & Development,11,College,Other,1,Female,4,2,Manufacturing Director,3,Divorced,4011,0,No,18,4,4,1,5,5,2,4,2,1,3,Indeed,19
38,Current employee,Non-Travel,Human Resources,2,Bachelor,Human Resources,1,Female,4,2,Manufacturing Director,3,Divorced,4011,0,No,18,3,4,1,5,5,2,4,2,1,3,Indeed,33
24,Current employee,Non-Travel,Research & Development,11,College,Other,3,Female,3,2,Laboratory Technician,3,Single,3780,7,No,11,3,3,0,19,3,3,1,0,0,0,Adzuna,5
38,Current employee,Non-Travel,Human Resources,2,Bachelor,Human Resources,1,Male,3,2,Research Scientist,2,Divorced,5470,2,No,13,3,3,2,10,4,2,9,5,1,6,Jora,28
38,Current employee,Non-Travel,Human Resources,2,Bachelor,Human Resources,1,Female,2,1,Laboratory Technician,1,Single,3646,1,Yes,23,4,2,0,11,2,4,1,0,0,0,Adzuna,27
36,Voluntary Resignation,Travel_Rarely,Sales,9,Master,Life Sciences,3,Male,2,1,Sales Representative,1,Single,3407,7,No,23,3,2,0,10,4,3,5,3,0,3,Company Website,26
31,Voluntary Resignation,Travel_Rarely,Human Resources,18,Doctor,Human Resources,1,Male,2,1,Sales Representative,1,Single,3407,7,No,23,3,2,0,10,4,3,5,3,0,3,Company Website,21
36,Voluntary Resignation,Travel_Rarely,Sales,9,Master,Life Sciences,3,Male,3,1,Sales Representative,1,Divorced,2322,3,No,13,3,3,1,3,3,3,0,0,0,0,Company Website,33
36,Voluntary Resignation,Travel_Rarely,Sales,9,Master,Life Sciences,4,Male,2,1,Research Scientist,3,Divorced,2768,3,No,12,3,3,1,14,3,3,7,3,5,7,GlassDoor,22
34,Current employee,Travel_Rarely,Research & Development,7,Master,Life Sciences,1,Female,3,3,Research Director,2,Single,11994,0,No,11,3,3,0,13,4,3,12,6,2,11,Company Website,21
29,Voluntary Resignation,Travel_Rarely,Human Resources,13,Bachelor,Human Resources,1,Female,3,3,Research Director,2,Single,11994,0,No,11,3,3,0,13,4,3,12,6,2,11,Company Website,16
34,Current employee,Travel_Rarely,Research & Development,7,Master,Life Sciences,4,Male,3,1,Laboratory Technician,4,Married,2075,3,No,23,3,2,2,10,4,3,4,2,0,3,Company Website,24
34,Current employee,Travel_Rarely,Research & Development,7,Master,Life Sciences,3,Female,2,3,Sales Executive,4,Married,9071,2,Yes,19,4,3,1,15,3,3,3,2,1,2,Company Website,19
21,Current employee,Travel_Rarely,Research & Development,15,College,Life Sciences,3,Male,3,1,Research Scientist,4,Single,1232,1,No,14,3,4,0,0,6,3,0,0,0,0,Company Website,21
36,Current employee,Travel_Frequently,Human Resources,2,Below college,Human Resources,1,Male,3,1,Research Scientist,4,Single,1232,1,No,14,3,4,0,0,6,3,0,0,0,0,Company Website,36
21,Current employee,Travel_Rarely,Research & Development,15,College,Life Sciences,3,Male,2,2,Healthcare Representative,4,Married,4152,1,No,19,3,1,3,11,3,3,11,10,10,8,Company Website,10
21,Current employee,Travel_Rarely,Research & Development,15,College,Life Sciences,3,Male,3,3,Manufacturing Director,2,Divorced,10648,1,No,25,4,4,1,13,6,4,13,8,0,8,Indeed,8
34,Voluntary Resignation,Travel_Rarely,Research & Development,6,Below college,Medical,2,Male,3,1,Research Scientist,1,Single,2960,2,No,11,3,3,0,8,2,3,4,2,1,3,Company Website,26
27,Voluntary Resignation,Travel_Frequently,Human Resources,22,Bachelor,Human Resources,1,Male,3,1,Research Scientist,1,Single,2960,2,No,11,3,3,0,8,2,3,4,2,1,3,Company Website,19
34,Voluntary Resignation,Travel_Rarely,Research & Development,6,Below college,Medical,3,Male,2,3,Sales Executive,4,Single,9619,1,No,16,3,4,0,9,3,3,9,8,4,7,Company Website,25
34,Voluntary Resignation,Travel_Rarely,Research & Development,6,Below college,Medical,2,Male,3,3,Manager,3,Married,13610,7,Yes,12,3,4,0,15,2,4,7,6,7,7,Jora,19
53,Current employee,Travel_Rarely,Research & Development,5,Bachelor,Other,3,Female,3,5,Manager,3,Divorced,19094,4,No,11,3,4,1,26,3,2,14,13,4,8,Company Website,27
55,Current employee,Travel_Rarely,Human Resources,26,Master,Human Resources,1,Female,3,5,Manager,3,Divorced,19094,4,No,11,4,4,1,26,3,2,14,13,4,8,Company Website,29
53,Current employee,Travel_Rarely,Research & Development,5,Bachelor,Other,3,Male,2,4,Healthcare Representative,2,Married,13503,1,No,22,4,4,1,22,3,2,22,3,11,11,Company Website,31
53,Current employee,Travel_Rarely,Research & Development,5,Bachelor,Other,1,Male,1,1,Laboratory Technician,4,Divorced,3408,7,No,13,3,1,3,8,2,3,4,3,1,3,LinkedIn,45
25,Current employee,Travel_Rarely,Human Resources,2,Bachelor,Human Resources,1,Female,1,1,Research Scientist,1,Single,3919,1,Yes,22,4,2,0,10,5,3,10,2,6,7,Company Website,15
32,Voluntary Resignation,Travel_Frequently,Research & Development,16,Below college,Medical,2,Female,1,1,Research Scientist,1,Single,3919,3,Yes,22,3,2,0,10,5,3,10,2,6,7,Company Website,22
32,Voluntary Resignation,Travel_Frequently,Research & Development,16,Below college,Life Sciences,3,Male,3,2,Sales Executive,4,Single,5441,0,Yes,22,3,4,0,11,2,1,10,7,1,0,Company Website,21
32,Voluntary Resignation,Travel_Frequently,Research & Development,16,Below college,Life Sciences,4,Male,3,1,Sales Representative,2,Single,2983,0,No,14,3,1,0,4,3,3,3,2,1,2,Recruit.net,28
42,Current employee,Travel_Rarely,Sales,8,Master,Marketing,3,Male,3,2,Sales Executive,2,Married,6825,0,No,11,3,4,1,10,2,3,9,7,4,2,Company Website,32
41,Voluntary Resignation,Travel_Rarely,Sales,1,College,Life Sciences,1,Male,3,2,Sales Executive,2,Married,6825,0,No,11,3,4,1,10,2,3,9,7,4,2,Company Website,31
42,Current employee,Travel_Rarely,Sales,8,Master,Marketing,3,Female,2,2,Sales Executive,2,Divorced,5209,1,Yes,12,3,2,3,11,4,2,11,8,2,7,Seek,31
42,Current employee,Travel_Rarely,Sales,8,Master,Marketing,4,Male,3,3,Healthcare Representative,3,Married,7632,4,Yes,12,3,3,0,10,2,3,8,7,0,0,Seek,32
44,Current employee,Travel_Rarely,Research & Development,7,Master,Medical,1,Female,2,3,Healthcare Representative,4,Married,10248,3,No,14,3,4,1,24,4,3,22,6,5,17,Company Website,20
49,Current employee,Travel_Frequently,Research & Development,8,Below college,Life Sciences,1,Female,2,3,Healthcare Representative,4,Married,10248,3,No,14,3,4,1,24,4,3,22,6,5,17,Company Website,25
44,Current employee,Travel_Rarely,Research & Development,7,Master,Medical,3,Male,2,3,Healthcare Representative,1,Married,10673,2,Yes,13,3,3,1,21,5,2,10,9,9,5,Seek,23
44,Current employee,Travel_Rarely,Research & Development,7,Master,Medical,1,Male,3,3,Healthcare Representative,3,Married,9824,3,No,12,3,1,0,12,2,3,1,0,0,0,Jora,32
46,Current employee,Travel_Rarely,Sales,2,Master,Marketing,2,Female,3,5,Manager,1,Single,18947,3,No,12,3,4,0,22,2,2,2,2,2,1,Company Website,24
33,Current employee,Travel_Frequently,Research & Development,3,Master,Life Sciences,1,Female,3,5,Manager,1,Single,18947,3,No,12,3,4,0,22,2,2,2,2,2,1,Company Website,11
33,Current employee,Travel_Frequently,Research & Development,3,Master,Life Sciences,1,Female,3,5,Manager,1,Single,3162,0,No,17,3,4,0,6,2,2,5,2,3,4,Seek,27
33,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Medical,3,Male,3,1,Laboratory Technician,4,Single,2496,4,No,11,3,4,0,7,3,3,1,1,0,0,Company Website,26
32,Current employee,Travel_Frequently,Research & Development,2,College,Life Sciences,1,Male,3,1,Laboratory Technician,4,Single,2496,4,No,11,3,4,0,7,3,3,1,1,0,0,Company Website,25
44,Current employee,Travel_Rarely,Research & Development,10,Master,Other,4,Male,3,2,Healthcare Representative,4,Married,6465,2,Yes,13,3,4,0,9,5,4,4,2,1,3,Company Website,35
30,Current employee,Travel_Rarely,Research & Development,24,Below college,Life Sciences,1,Male,3,2,Healthcare Representative,4,Married,6465,2,Yes,13,3,4,0,9,5,4,4,2,1,3,Company Website,21
30,Current employee,Travel_Rarely,Research & Development,9,College,Medical,4,Male,2,1,Laboratory Technician,3,Single,2206,1,No,13,3,1,0,10,5,3,10,0,1,8,Company Website,20
38,Current employee,Travel_Frequently,Research & Development,23,Bachelor,Life Sciences,1,Male,2,1,Laboratory Technician,3,Single,2206,1,No,13,3,1,0,10,5,3,10,0,1,8,Company Website,28
38,Current employee,Travel_Frequently,Research & Development,23,Bachelor,Life Sciences,1,Female,3,2,Research Scientist,3,Single,4317,2,Yes,20,4,2,0,19,2,3,3,2,2,2,Indeed,19
38,Current employee,Travel_Frequently,Research & Development,23,Bachelor,Life Sciences,1,Male,3,1,Laboratory Technician,3,Married,2093,1,No,17,3,4,1,8,4,3,2,2,2,0,Recruit.net,30
39,Voluntary Resignation,Travel_Rarely,Sales,5,Bachelor,Technical Degree,4,Male,3,2,Sales Representative,4,Married,2086,3,No,14,3,3,1,19,6,4,1,0,0,0,Company Website,20
29,Current employee,Travel_Rarely,Research & Development,15,College,Life Sciences,1,Male,3,2,Sales Representative,4,Married,2086,3,No,14,3,3,1,19,6,4,1,0,0,0,Company Website,10
24,Voluntary Resignation,Travel_Rarely,Research & Development,1,Bachelor,Medical,2,Male,3,1,Research Scientist,4,Married,2293,2,Yes,16,4,1,1,6,2,2,2,0,2,0,Company Website,18
31,Current employee,Travel_Rarely,Research & Development,26,Below college,Life Sciences,1,Male,3,1,Research Scientist,4,Married,2293,2,Yes,16,4,1,1,6,2,2,2,0,2,0,Company Website,25
43,Current employee,Travel_Rarely,Research & Development,2,College,Medical,4,Female,4,1,Research Scientist,3,Divorced,2645,1,No,12,4,4,2,6,3,2,5,3,1,4,Company Website,37
28,Voluntary Resignation,Travel_Rarely,Research & Development,24,Bachelor,Life Sciences,1,Female,4,1,Research Scientist,3,Divorced,2645,1,No,12,3,4,2,6,3,2,5,3,1,4,Company Website,22
50,Voluntary Resignation,Travel_Rarely,Sales,3,College,Marketing,1,Male,2,1,Sales Representative,3,Married,2683,1,Yes,14,3,3,0,3,2,3,3,2,0,2,Company Website,47
29,Current employee,Travel_Rarely,Research & Development,21,Master,Life Sciences,1,Male,2,1,Sales Representative,3,Married,2683,1,Yes,14,3,3,0,3,2,3,3,2,0,2,Company Website,26
35,Current employee,Travel_Rarely,Sales,2,Bachelor,Marketing,4,Female,3,1,Sales Representative,4,Married,2014,1,No,13,3,1,0,2,3,3,2,2,2,2,Company Website,33
32,Current employee,Travel_Rarely,Research & Development,5,College,Life Sciences,1,Female,3,1,Sales Representative,4,Married,2014,1,No,13,3,1,0,2,3,3,2,2,2,2,Company Website,30
36,Current employee,Travel_Rarely,Research & Development,5,Master,Life Sciences,2,Female,2,1,Research Scientist,1,Married,3419,9,Yes,14,4,4,1,6,3,4,1,1,0,0,Company Website,30
53,Current employee,Travel_Rarely,Sales,2,Master,Life Sciences,1,Female,2,1,Research Scientist,1,Married,3419,9,Yes,14,3,4,1,6,3,4,1,1,0,0,Company Website,47
33,Current employee,Travel_Frequently,Sales,1,Bachelor,Life Sciences,3,Female,4,2,Sales Executive,1,Married,5376,2,No,19,4,1,2,10,3,3,5,3,1,3,Recruit.net,23
38,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,1,Female,4,2,Sales Executive,1,Married,5376,2,No,19,3,1,2,10,3,3,5,3,1,3,Recruit.net,28
38,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,1,Male,3,1,Research Scientist,3,Married,2821,2,No,16,3,1,1,8,2,3,2,2,2,2,Company Website,30
38,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,1,Male,3,5,Manager,3,Divorced,19197,1,Yes,14,3,3,1,21,3,3,21,8,1,6,Indeed,17
35,Current employee,Travel_Rarely,Research & Development,4,College,Other,3,Male,3,1,Laboratory Technician,4,Divorced,1951,1,No,12,3,3,1,1,3,3,1,0,0,0,Seek,34
36,Voluntary Resignation,Travel_Rarely,Sales,9,Master,Life Sciences,1,Male,3,1,Laboratory Technician,4,Divorced,1951,1,No,12,4,3,1,1,3,3,1,0,0,0,Seek,35
27,Current employee,Travel_Rarely,Research & Development,2,Master,Life Sciences,4,Female,3,1,Laboratory Technician,1,Divorced,2341,1,No,13,3,4,1,1,6,3,1,0,0,0,GlassDoor,26
34,Current employee,Travel_Rarely,Research & Development,7,Master,Life Sciences,1,Female,3,1,Laboratory Technician,1,Divorced,2341,1,No,13,3,4,1,1,6,3,1,0,0,0,GlassDoor,33
26,Voluntary Resignation,Travel_Rarely,Research & Development,25,Bachelor,Life Sciences,1,Male,1,1,Laboratory Technician,3,Single,2293,1,No,12,3,3,0,1,2,2,1,0,0,1,Seek,25
21,Current employee,Travel_Rarely,Research & Development,15,College,Life Sciences,1,Male,1,1,Laboratory Technician,3,Single,2293,1,No,12,4,3,0,1,2,2,1,0,0,1,Seek,20
27,Current employee,Travel_Frequently,Sales,8,Bachelor,Life Sciences,4,Male,3,3,Sales Executive,3,Single,8726,1,No,15,3,4,0,9,0,3,9,8,1,7,Indeed,18
32,Voluntary Resignation,Travel_Frequently,Research & Development,16,Below college,Life Sciences,1,Male,3,3,Sales Executive,3,Single,8726,1,No,15,3,4,0,9,0,3,9,8,1,7,Indeed,23
30,Current employee,Travel_Frequently,Research & Development,1,College,Medical,3,Female,3,2,Laboratory Technician,4,Single,4011,1,No,23,3,4,0,12,2,3,12,8,3,7,Adzuna,18
36,Current employee,Travel_Rarely,Research & Development,5,Master,Life Sciences,1,Female,3,2,Laboratory Technician,4,Single,4011,1,No,23,3,4,0,12,2,3,12,8,3,7,Adzuna,24
41,Voluntary Resignation,Travel_Rarely,Research & Development,12,Bachelor,Technical Degree,2,Female,3,5,Research Director,3,Married,19545,1,No,12,3,4,0,23,0,3,22,15,15,8,GlassDoor,18
33,Current employee,Travel_Frequently,Sales,1,Bachelor,Life Sciences,1,Female,3,5,Research Director,3,Married,19545,1,No,12,3,4,0,23,0,3,22,15,15,8,GlassDoor,10
33,Current employee,Travel_Frequently,Sales,1,Bachelor,Life Sciences,1,Female,3,5,Research Director,3,Married,2693,1,No,19,3,1,0,1,3,2,1,0,0,0,Company Website,32
34,Current employee,Non-Travel,Sales,23,Master,Marketing,2,Male,3,2,Sales Executive,3,Single,4568,0,No,20,4,3,0,10,2,3,9,5,8,7,Company Website,24
27,Current employee,Travel_Rarely,Research & Development,2,Master,Life Sciences,1,Male,3,2,Sales Executive,3,Single,4568,0,No,20,3,3,0,10,2,3,9,5,8,7,Company Website,17
37,Current employee,Travel_Rarely,Research & Development,19,College,Life Sciences,2,Male,3,1,Research Scientist,2,Married,3022,4,No,21,3,1,0,8,1,3,1,0,0,0,Indeed,29
26,Voluntary Resignation,Travel_Rarely,Research & Development,25,Bachelor,Life Sciences,1,Male,3,1,Research Scientist,2,Married,3022,4,No,21,4,1,0,8,1,3,1,0,0,0,Indeed,18
46,Current employee,Travel_Frequently,Sales,5,Master,Marketing,1,Male,3,2,Sales Executive,4,Single,5772,4,Yes,21,3,3,0,14,4,3,9,6,0,8,Seek,32
27,Current employee,Travel_Frequently,Sales,8,Bachelor,Life Sciences,1,Male,3,2,Sales Executive,4,Single,5772,4,Yes,21,3,3,0,14,4,3,9,6,0,8,Seek,13
35,Current employee,Travel_Rarely,Research & Development,8,Below college,Life Sciences,4,Male,4,1,Laboratory Technician,4,Married,2269,1,No,19,3,4,0,1,2,3,1,0,0,1,Seek,34
37,Current employee,Travel_Rarely,Research & Development,19,College,Life Sciences,1,Male,4,1,Laboratory Technician,4,Married,2269,1,No,19,3,4,0,1,2,3,1,0,0,1,Seek,36
37,Current employee,Travel_Rarely,Research & Development,19,College,Life Sciences,1,Male,2,3,Human Resources,1,Married,10482,0,No,14,3,4,0,1,2,3,1,0,0,1,Seek,36
48,Voluntary Resignation,Travel_Rarely,Research & Development,1,College,Life Sciences,1,Male,2,3,Laboratory Technician,3,Single,5381,9,Yes,13,3,4,0,23,2,3,1,0,0,0,Referral,25
35,Current employee,Travel_Rarely,Research & Development,8,Below college,Life Sciences,1,Male,2,3,Laboratory Technician,3,Single,5381,9,Yes,13,3,4,0,23,2,3,1,0,0,0,Referral,12
28,Voluntary Resignation,Travel_Rarely,Research & Development,5,Master,Technical Degree,3,Male,3,1,Laboratory Technician,3,Single,3441,1,Yes,13,3,3,0,2,3,2,2,2,2,2,Seek,26
48,Voluntary Resignation,Travel_Rarely,Research & Development,1,College,Life Sciences,1,Male,3,1,Laboratory Technician,3,Single,3441,1,Yes,13,4,3,0,2,3,2,2,2,2,2,Seek,46
44,Current employee,Travel_Rarely,Sales,1,Doctor,Marketing,2,Female,3,2,Sales Executive,1,Divorced,5454,5,Yes,21,3,3,1,9,2,2,4,3,1,3,Seek,35
33,Current employee,Travel_Frequently,Research & Development,1,College,Life Sciences,1,Female,3,2,Sales Executive,1,Divorced,5454,5,Yes,21,3,3,1,9,2,2,4,3,1,3,Seek,24
33,Current employee,Travel_Frequently,Research & Development,1,College,Life Sciences,1,Female,3,2,Sales Executive,1,Divorced,2121,1,Yes,13,3,2,0,1,3,4,1,0,0,0,Indeed,32
35,Current employee,Non-Travel,Research & Development,11,College,Medical,3,Male,2,3,Healthcare Representative,1,Married,9884,2,Yes,13,4,3,1,10,3,3,4,0,2,3,Seek,25
35,Current employee,Travel_Frequently,Sales,18,Doctor,Life Sciences,1,Male,2,3,Healthcare Representative,1,Married,9884,2,Yes,13,3,3,1,10,3,3,4,0,2,3,Seek,25
26,Current employee,Travel_Rarely,Sales,23,Bachelor,Marketing,3,Female,2,2,Sales Executive,4,Married,4157,7,Yes,19,3,3,1,5,2,2,2,2,0,0,Seek,21
31,Current employee,Travel_Rarely,Research & Development,7,Master,Life Sciences,1,Female,2,2,Sales Executive,4,Married,4157,7,Yes,19,3,3,1,5,2,2,2,2,0,0,Seek,26
33,Current employee,Travel_Frequently,Research & Development,1,College,Life Sciences,1,Female,3,3,Research Director,4,Single,13458,1,Yes,12,3,3,0,15,1,3,15,14,8,12,Seek,18
37,Current employee,Travel_Rarely,Research & Development,1,Master,Life Sciences,1,Female,3,3,Research Director,4,Single,13458,1,Yes,12,3,3,0,15,1,3,15,14,8,12,Seek,22
37,Current employee,Travel_Rarely,Research & Development,1,Master,Life Sciences,1,Female,3,1,Human Resources,2,Married,2143,0,No,13,3,3,0,15,1,3,15,14,8,12,Seek,22
35,Current employee,Travel_Frequently,Sales,18,Doctor,Life Sciences,2,Male,3,3,Sales Executive,1,Married,9069,1,No,22,4,4,1,9,3,2,9,8,1,8,Seek,26
38,Current employee,Travel_Frequently,Research & Development,29,Doctor,Life Sciences,1,Male,3,3,Sales Executive,1,Married,9069,1,No,22,3,4,1,9,3,2,9,8,1,8,Seek,29
38,Current employee,Travel_Frequently,Research & Development,29,Doctor,Life Sciences,1,Female,1,2,Research Scientist,4,Divorced,5329,3,Yes,12,3,4,3,17,3,3,13,11,1,9,Adzuna,21
38,Current employee,Travel_Frequently,Research & Development,29,Doctor,Life Sciences,1,Female,3,3,Manager,2,Married,11878,1,No,11,3,2,2,12,2,3,10,6,8,8,Company Website,26
35,Current employee,Travel_Rarely,Research & Development,23,Master,Medical,3,Female,3,1,Laboratory Technician,1,Married,4014,3,Yes,15,3,3,1,4,3,3,2,2,2,2,Seek,31
