EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source,AgeStartedWorking
8212,38,0,Travel_Rarely,Research & Development,1,Below college,Life Sciences,1,Male,4,1,Research Scientist,2,Divorced,3298,3,No,17,3,4,0,8,3,2,0,0,0,0,Seek,30
2580,27,0,Travel_Rarely,Sales,2,Bachelor,Life Sciences,1,Male,4,1,Research Scientist,2,Divorced,3298,1,No,11,3,3,1,5,2,1,5,2,0,2,GlassDoor,22
3678,30,0,Travel_Rarely,Human Resources,1,Bachelor,Life Sciences,1,Male,4,1,Research Scientist,2,Divorced,3298,7,No,16,3,2,1,22,2,3,18,16,11,8,LinkedIn,8
7553,32,0,Travel_Rarely,Research & Development,5,College,Life Sciences,1,Male,4,1,Research Scientist,2,Divorced,6118,1,No,13,3,3,3,10,2,3,10,9,1,2,Company Website,22
2484,22,0,Non-Travel,Research & Development,16,College,Medical,4,Male,4,1,Laboratory Technician,4,Divorced,2935,1,Yes,13,3,2,2,1,2,2,1,0,0,0,Adzuna,21
1042,24,1,Travel_Rarely,Human Resources,22,Below college,Human Resources,1,Male,4,1,Laboratory Technician,4,Divorced,2935,1,Yes,13,3,2,2,1,2,2,1,0,0,0,Adzuna,23
8368,22,0,Non-Travel,Research & Development,16,College,Medical,1,Female,3,2,Manufacturing Director,4,Divorced,5070,5,No,13,3,3,3,20,2,3,5,0,0,4,GlassDoor,2
3648,53,0,Travel_Rarely,Sales,2,Master,Life Sciences,1,Female,2,4,Manager,4,Married,15427,2,No,16,3,3,0,31,3,3,25,8,3,7,GlassDoor,22
7909,41,0,Non-Travel,Human Resources,4,Bachelor,Human Resources,1,Female,2,4,Manager,4,Married,15427,2,No,16,3,3,0,31,3,3,25,8,3,7,GlassDoor,10
5192,53,0,Travel_Rarely,Sales,2,Master,Life Sciences,2,Female,1,2,Research Scientist,4,Divorced,5329,7,Yes,12,3,4,3,17,3,3,13,11,1,9,Adzuna,36
5410,53,0,Travel_Rarely,Sales,2,Master,Life Sciences,1,Male,3,4,Research Director,3,Married,17861,6,No,13,3,3,0,26,2,1,3,2,0,1,Company Website,27
6791,30,1,Travel_Frequently,Human Resources,8,Bachelor,Human Resources,1,Male,3,1,Research Scientist,4,Single,3944,5,Yes,11,3,3,0,6,3,3,3,2,1,2,Company Website,24
4732,38,0,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,4,Male,3,1,Research Scientist,4,Single,3944,5,Yes,11,3,3,0,6,3,3,3,2,1,2,Company Website,32
4302,38,0,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,1,Male,3,2,Manufacturing Director,2,Married,4325,1,No,15,3,3,0,5,2,3,5,2,1,3,GlassDoor,33
5759,38,0,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,4,Male,1,1,Laboratory Technician,3,Single,4230,0,No,15,3,3,0,6,2,3,5,4,4,3,Indeed,32
1296,38,0,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,4,Male,3,2,Human Resources,2,Divorced,5021,0,Yes,22,4,3,0,6,3,3,3,2,1,2,Company Website,32
2747,24,0,Non-Travel,Research & Development,11,College,Other,1,Female,4,2,Manufacturing Director,3,Divorced,4011,0,No,18,4,4,1,5,5,2,4,2,1,3,Indeed,19
7158,38,0,Non-Travel,Human Resources,2,Bachelor,Human Resources,1,Female,4,2,Manufacturing Director,3,Divorced,4011,0,No,18,3,4,1,5,5,2,4,2,1,3,Indeed,33
8955,24,0,Non-Travel,Research & Development,11,College,Other,3,Female,3,2,Laboratory Technician,3,Single,3780,7,No,11,3,3,0,19,3,3,1,0,0,0,Adzuna,5
8015,38,0,Non-Travel,Human Resources,2,Bachelor,Human Resources,1,Male,3,2,Research Scientist,2,Divorced,5470,2,No,13,3,3,2,10,4,2,9,5,1,6,Jora,28
2297,38,0,Non-Travel,Human Resources,2,Bachelor,Human Resources,1,Female,2,1,Laboratory Technician,1,Single,3646,1,Yes,23,4,2,0,11,2,4,1,0,0,0,Adzuna,27
7464,36,1,Travel_Rarely,Sales,9,Master,Life Sciences,3,Male,2,1,Sales Representative,1,Single,3407,7,No,23,3,2,0,10,4,3,5,3,0,3,Company Website,26
9428,31,1,Travel_Rarely,Human Resources,18,Doctor,Human Resources,1,Male,2,1,Sales Representative,1,Single,3407,7,No,23,3,2,0,10,4,3,5,3,0,3,Company Website,21
5145,36,1,Travel_Rarely,Sales,9,Master,Life Sciences,3,Male,3,1,Sales Representative,1,Divorced,2322,3,No,13,3,3,1,3,3,3,0,0,0,0,Company Website,33
1997,36,1,Travel_Rarely,Sales,9,Master,Life Sciences,4,Male,2,1,Research Scientist,3,Divorced,2768,3,No,12,3,3,1,14,3,3,7,3,5,7,GlassDoor,22
1674,34,0,Travel_Rarely,Research & Development,7,Master,Life Sciences,1,Female,3,3,Research Director,2,Single,11994,0,No,11,3,3,0,13,4,3,12,6,2,11,Company Website,21
9075,29,1,Travel_Rarely,Human Resources,13,Bachelor,Human Resources,1,Female,3,3,Research Director,2,Single,11994,0,No,11,3,3,0,13,4,3,12,6,2,11,Company Website,16
5689,34,0,Travel_Rarely,Research & Development,7,Master,Life Sciences,4,Male,3,1,Laboratory Technician,4,Married,2075,3,No,23,3,2,2,10,4,3,4,2,0,3,Company Website,24
7129,34,0,Travel_Rarely,Research & Development,7,Master,Life Sciences,3,Female,2,3,Sales Executive,4,Married,9071,2,Yes,19,4,3,1,15,3,3,3,2,1,2,Company Website,19
4320,21,0,Travel_Rarely,Research & Development,15,College,Life Sciences,3,Male,3,1,Research Scientist,4,Single,1232,1,No,14,3,4,0,0,6,3,0,0,0,0,Company Website,21
2860,36,0,Travel_Frequently,Human Resources,2,Below college,Human Resources,1,Male,3,1,Research Scientist,4,Single,1232,1,No,14,3,4,0,0,6,3,0,0,0,0,Company Website,36
9500,21,0,Travel_Rarely,Research & Development,15,College,Life Sciences,3,Male,2,2,Healthcare Representative,4,Married,4152,1,No,19,3,1,3,11,3,3,11,10,10,8,Company Website,10
2362,21,0,Travel_Rarely,Research & Development,15,College,Life Sciences,3,Male,3,3,Manufacturing Director,2,Divorced,10648,1,No,25,4,4,1,13,6,4,13,8,0,8,Indeed,8
3128,34,1,Travel_Rarely,Research & Development,6,Below college,Medical,2,Male,3,1,Research Scientist,1,Single,2960,2,No,11,3,3,0,8,2,3,4,2,1,3,Company Website,26
3861,27,1,Travel_Frequently,Human Resources,22,Bachelor,Human Resources,1,Male,3,1,Research Scientist,1,Single,2960,2,No,11,3,3,0,8,2,3,4,2,1,3,Company Website,19
9082,34,1,Travel_Rarely,Research & Development,6,Below college,Medical,3,Male,2,3,Sales Executive,4,Single,9619,1,No,16,3,4,0,9,3,3,9,8,4,7,Company Website,25
7126,34,1,Travel_Rarely,Research & Development,6,Below college,Medical,2,Male,3,3,Manager,3,Married,13610,7,Yes,12,3,4,0,15,2,4,7,6,7,7,Jora,19
8623,53,0,Travel_Rarely,Research & Development,5,Bachelor,Other,3,Female,3,5,Manager,3,Divorced,19094,4,No,11,3,4,1,26,3,2,14,13,4,8,Company Website,27
9835,55,0,Travel_Rarely,Human Resources,26,Master,Human Resources,1,Female,3,5,Manager,3,Divorced,19094,4,No,11,4,4,1,26,3,2,14,13,4,8,Company Website,29
2585,53,0,Travel_Rarely,Research & Development,5,Bachelor,Other,3,Male,2,4,Healthcare Representative,2,Married,13503,1,No,22,4,4,1,22,3,2,22,3,11,11,Company Website,31
2258,53,0,Travel_Rarely,Research & Development,5,Bachelor,Other,1,Male,1,1,Laboratory Technician,4,Divorced,3408,7,No,13,3,1,3,8,2,3,4,3,1,3,LinkedIn,45
3184,25,0,Travel_Rarely,Human Resources,2,Bachelor,Human Resources,1,Female,1,1,Research Scientist,1,Single,3919,1,Yes,22,4,2,0,10,5,3,10,2,6,7,Company Website,15
3185,32,1,Travel_Frequently,Research & Development,16,Below college,Medical,2,Female,1,1,Research Scientist,1,Single,3919,3,Yes,22,3,2,0,10,5,3,10,2,6,7,Company Website,22
4306,32,1,Travel_Frequently,Research & Development,16,Below college,Life Sciences,3,Male,3,2,Sales Executive,4,Single,5441,0,Yes,22,3,4,0,11,2,1,10,7,1,0,Company Website,21
9466,32,1,Travel_Frequently,Research & Development,16,Below college,Life Sciences,4,Male,3,1,Sales Representative,2,Single,2983,0,No,14,3,1,0,4,3,3,3,2,1,2,Recruit.net,28
2292,42,0,Travel_Rarely,Sales,8,Master,Marketing,3,Male,3,2,Sales Executive,2,Married,6825,0,No,11,3,4,1,10,2,3,9,7,4,2,Company Website,32
8681,41,1,Travel_Rarely,Sales,1,College,Life Sciences,1,Male,3,2,Sales Executive,2,Married,6825,0,No,11,3,4,1,10,2,3,9,7,4,2,Company Website,31
5865,42,0,Travel_Rarely,Sales,8,Master,Marketing,3,Female,2,2,Sales Executive,2,Divorced,5209,1,Yes,12,3,2,3,11,4,2,11,8,2,7,Seek,31
1258,42,0,Travel_Rarely,Sales,8,Master,Marketing,4,Male,3,3,Healthcare Representative,3,Married,7632,4,Yes,12,3,3,0,10,2,3,8,7,0,0,Seek,32
5893,44,0,Travel_Rarely,Research & Development,7,Master,Medical,1,Female,2,3,Healthcare Representative,4,Married,10248,3,No,14,3,4,1,24,4,3,22,6,5,17,Company Website,20
3987,49,0,Travel_Frequently,Research & Development,8,Below college,Life Sciences,1,Female,2,3,Healthcare Representative,4,Married,10248,3,No,14,3,4,1,24,4,3,22,6,5,17,Company Website,25
6898,44,0,Travel_Rarely,Research & Development,7,Master,Medical,3,Male,2,3,Healthcare Representative,1,Married,10673,2,Yes,13,3,3,1,21,5,2,10,9,9,5,Seek,23
8620,44,0,Travel_Rarely,Research & Development,7,Master,Medical,1,Male,3,3,Healthcare Representative,3,Married,9824,3,No,12,3,1,0,12,2,3,1,0,0,0,Jora,32
8103,46,0,Travel_Rarely,Sales,2,Master,Marketing,2,Female,3,5,Manager,1,Single,18947,3,No,12,3,4,0,22,2,2,2,2,2,1,Company Website,24
7297,33,0,Travel_Frequently,Research & Development,3,Master,Life Sciences,1,Female,3,5,Manager,1,Single,18947,3,No,12,3,4,0,22,2,2,2,2,2,1,Company Website,11
2367,33,0,Travel_Frequently,Research & Development,3,Master,Life Sciences,1,Female,3,5,Manager,1,Single,3162,0,No,17,3,4,0,6,2,2,5,2,3,4,Seek,27
8931,33,0,Travel_Rarely,Research & Development,2,Bachelor,Medical,3,Male,3,1,Laboratory Technician,4,Single,2496,4,No,11,3,4,0,7,3,3,1,1,0,0,Company Website,26
2046,32,0,Travel_Frequently,Research & Development,2,College,Life Sciences,1,Male,3,1,Laboratory Technician,4,Single,2496,4,No,11,3,4,0,7,3,3,1,1,0,0,Company Website,25
3359,44,0,Travel_Rarely,Research & Development,10,Master,Other,4,Male,3,2,Healthcare Representative,4,Married,6465,2,Yes,13,3,4,0,9,5,4,4,2,1,3,Company Website,35
2818,30,0,Travel_Rarely,Research & Development,24,Below college,Life Sciences,1,Male,3,2,Healthcare Representative,4,Married,6465,2,Yes,13,3,4,0,9,5,4,4,2,1,3,Company Website,21
9339,30,0,Travel_Rarely,Research & Development,9,College,Medical,4,Male,2,1,Laboratory Technician,3,Single,2206,1,No,13,3,1,0,10,5,3,10,0,1,8,Company Website,20
5941,38,0,Travel_Frequently,Research & Development,23,Bachelor,Life Sciences,1,Male,2,1,Laboratory Technician,3,Single,2206,1,No,13,3,1,0,10,5,3,10,0,1,8,Company Website,28
2587,38,0,Travel_Frequently,Research & Development,23,Bachelor,Life Sciences,1,Female,3,2,Research Scientist,3,Single,4317,2,Yes,20,4,2,0,19,2,3,3,2,2,2,Indeed,19
7738,38,0,Travel_Frequently,Research & Development,23,Bachelor,Life Sciences,1,Male,3,1,Laboratory Technician,3,Married,2093,1,No,17,3,4,1,8,4,3,2,2,2,0,Recruit.net,30
1666,39,1,Travel_Rarely,Sales,5,Bachelor,Technical Degree,4,Male,3,2,Sales Representative,4,Married,2086,3,No,14,3,3,1,19,6,4,1,0,0,0,Company Website,20
9429,29,0,Travel_Rarely,Research & Development,15,College,Life Sciences,1,Male,3,2,Sales Representative,4,Married,2086,3,No,14,3,3,1,19,6,4,1,0,0,0,Company Website,10
4369,24,1,Travel_Rarely,Research & Development,1,Bachelor,Medical,2,Male,3,1,Research Scientist,4,Married,2293,2,Yes,16,4,1,1,6,2,2,2,0,2,0,Company Website,18
3612,31,0,Travel_Rarely,Research & Development,26,Below college,Life Sciences,1,Male,3,1,Research Scientist,4,Married,2293,2,Yes,16,4,1,1,6,2,2,2,0,2,0,Company Website,25
1942,43,0,Travel_Rarely,Research & Development,2,College,Medical,4,Female,4,1,Research Scientist,3,Divorced,2645,1,No,12,4,4,2,6,3,2,5,3,1,4,Company Website,37
3844,28,1,Travel_Rarely,Research & Development,24,Bachelor,Life Sciences,1,Female,4,1,Research Scientist,3,Divorced,2645,1,No,12,3,4,2,6,3,2,5,3,1,4,Company Website,22
6003,50,1,Travel_Rarely,Sales,3,College,Marketing,1,Male,2,1,Sales Representative,3,Married,2683,1,Yes,14,3,3,0,3,2,3,3,2,0,2,Company Website,47
7800,29,0,Travel_Rarely,Research & Development,21,Master,Life Sciences,1,Male,2,1,Sales Representative,3,Married,2683,1,Yes,14,3,3,0,3,2,3,3,2,0,2,Company Website,26
4574,35,0,Travel_Rarely,Sales,2,Bachelor,Marketing,4,Female,3,1,Sales Representative,4,Married,2014,1,No,13,3,1,0,2,3,3,2,2,2,2,Company Website,33
3160,32,0,Travel_Rarely,Research & Development,5,College,Life Sciences,1,Female,3,1,Sales Representative,4,Married,2014,1,No,13,3,1,0,2,3,3,2,2,2,2,Company Website,30
9415,36,0,Travel_Rarely,Research & Development,5,Master,Life Sciences,2,Female,2,1,Research Scientist,1,Married,3419,9,Yes,14,4,4,1,6,3,4,1,1,0,0,Company Website,30
2910,53,0,Travel_Rarely,Sales,2,Master,Life Sciences,1,Female,2,1,Research Scientist,1,Married,3419,9,Yes,14,3,4,1,6,3,4,1,1,0,0,Company Website,47
8978,33,0,Travel_Frequently,Sales,1,Bachelor,Life Sciences,3,Female,4,2,Sales Executive,1,Married,5376,2,No,19,4,1,2,10,3,3,5,3,1,3,Recruit.net,23
7510,38,0,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,1,Female,4,2,Sales Executive,1,Married,5376,2,No,19,3,1,2,10,3,3,5,3,1,3,Recruit.net,28
3131,38,0,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,1,Male,3,1,Research Scientist,3,Married,2821,2,No,16,3,1,1,8,2,3,2,2,2,2,Company Website,30
2438,38,0,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,1,Male,3,5,Manager,3,Divorced,19197,1,Yes,14,3,3,1,21,3,3,21,8,1,6,Indeed,17
9002,35,0,Travel_Rarely,Research & Development,4,College,Other,3,Male,3,1,Laboratory Technician,4,Divorced,1951,1,No,12,3,3,1,1,3,3,1,0,0,0,Seek,34
9494,36,1,Travel_Rarely,Sales,9,Master,Life Sciences,1,Male,3,1,Laboratory Technician,4,Divorced,1951,1,No,12,4,3,1,1,3,3,1,0,0,0,Seek,35
4541,27,0,Travel_Rarely,Research & Development,2,Master,Life Sciences,4,Female,3,1,Laboratory Technician,1,Divorced,2341,1,No,13,3,4,1,1,6,3,1,0,0,0,GlassDoor,26
2878,34,0,Travel_Rarely,Research & Development,7,Master,Life Sciences,1,Female,3,1,Laboratory Technician,1,Divorced,2341,1,No,13,3,4,1,1,6,3,1,0,0,0,GlassDoor,33
5189,26,1,Travel_Rarely,Research & Development,25,Bachelor,Life Sciences,1,Male,1,1,Laboratory Technician,3,Single,2293,1,No,12,3,3,0,1,2,2,1,0,0,1,Seek,25
6569,21,0,Travel_Rarely,Research & Development,15,College,Life Sciences,1,Male,1,1,Laboratory Technician,3,Single,2293,1,No,12,4,3,0,1,2,2,1,0,0,1,Seek,20
9281,27,0,Travel_Frequently,Sales,8,Bachelor,Life Sciences,4,Male,3,3,Sales Executive,3,Single,8726,1,No,15,3,4,0,9,0,3,9,8,1,7,Indeed,18
3491,32,1,Travel_Frequently,Research & Development,16,Below college,Life Sciences,1,Male,3,3,Sales Executive,3,Single,8726,1,No,15,3,4,0,9,0,3,9,8,1,7,Indeed,23
3320,30,0,Travel_Frequently,Research & Development,1,College,Medical,3,Female,3,2,Laboratory Technician,4,Single,4011,1,No,23,3,4,0,12,2,3,12,8,3,7,Adzuna,18
3335,36,0,Travel_Rarely,Research & Development,5,Master,Life Sciences,1,Female,3,2,Laboratory Technician,4,Single,4011,1,No,23,3,4,0,12,2,3,12,8,3,7,Adzuna,24
6609,41,1,Travel_Rarely,Research & Development,12,Bachelor,Technical Degree,2,Female,3,5,Research Director,3,Married,19545,1,No,12,3,4,0,23,0,3,22,15,15,8,GlassDoor,18
1819,33,0,Travel_Frequently,Sales,1,Bachelor,Life Sciences,1,Female,3,5,Research Director,3,Married,19545,1,No,12,3,4,0,23,0,3,22,15,15,8,GlassDoor,10
7327,33,0,Travel_Frequently,Sales,1,Bachelor,Life Sciences,1,Female,3,5,Research Director,3,Married,2693,1,No,19,3,1,0,1,3,2,1,0,0,0,Company Website,32
5776,34,0,Non-Travel,Sales,23,Master,Marketing,2,Male,3,2,Sales Executive,3,Single,4568,0,No,20,4,3,0,10,2,3,9,5,8,7,Company Website,24
5355,27,0,Travel_Rarely,Research & Development,2,Master,Life Sciences,1,Male,3,2,Sales Executive,3,Single,4568,0,No,20,3,3,0,10,2,3,9,5,8,7,Company Website,17
9296,37,0,Travel_Rarely,Research & Development,19,College,Life Sciences,2,Male,3,1,Research Scientist,2,Married,3022,4,No,21,3,1,0,8,1,3,1,0,0,0,Indeed,29
7314,26,1,Travel_Rarely,Research & Development,25,Bachelor,Life Sciences,1,Male,3,1,Research Scientist,2,Married,3022,4,No,21,4,1,0,8,1,3,1,0,0,0,Indeed,18
1374,46,0,Travel_Frequently,Sales,5,Master,Marketing,1,Male,3,2,Sales Executive,4,Single,5772,4,Yes,21,3,3,0,14,4,3,9,6,0,8,Seek,32
2907,27,0,Travel_Frequently,Sales,8,Bachelor,Life Sciences,1,Male,3,2,Sales Executive,4,Single,5772,4,Yes,21,3,3,0,14,4,3,9,6,0,8,Seek,13
5823,35,0,Travel_Rarely,Research & Development,8,Below college,Life Sciences,4,Male,4,1,Laboratory Technician,4,Married,2269,1,No,19,3,4,0,1,2,3,1,0,0,1,Seek,34
1399,37,0,Travel_Rarely,Research & Development,19,College,Life Sciences,1,Male,4,1,Laboratory Technician,4,Married,2269,1,No,19,3,4,0,1,2,3,1,0,0,1,Seek,36
6559,37,0,Travel_Rarely,Research & Development,19,College,Life Sciences,1,Male,2,3,Human Resources,1,Married,10482,0,No,14,3,4,0,1,2,3,1,0,0,1,Seek,36
4156,48,1,Travel_Rarely,Research & Development,1,College,Life Sciences,1,Male,2,3,Laboratory Technician,3,Single,5381,9,Yes,13,3,4,0,23,2,3,1,0,0,0,Referral,25
1184,35,0,Travel_Rarely,Research & Development,8,Below college,Life Sciences,1,Male,2,3,Laboratory Technician,3,Single,5381,9,Yes,13,3,4,0,23,2,3,1,0,0,0,Referral,12
5379,28,1,Travel_Rarely,Research & Development,5,Master,Technical Degree,3,Male,3,1,Laboratory Technician,3,Single,3441,1,Yes,13,3,3,0,2,3,2,2,2,2,2,Seek,26
5289,48,1,Travel_Rarely,Research & Development,1,College,Life Sciences,1,Male,3,1,Laboratory Technician,3,Single,3441,1,Yes,13,4,3,0,2,3,2,2,2,2,2,Seek,46
7478,44,0,Travel_Rarely,Sales,1,Doctor,Marketing,2,Female,3,2,Sales Executive,1,Divorced,5454,5,Yes,21,3,3,1,9,2,2,4,3,1,3,Seek,35
6141,33,0,Travel_Frequently,Research & Development,1,College,Life Sciences,1,Female,3,2,Sales Executive,1,Divorced,5454,5,Yes,21,3,3,1,9,2,2,4,3,1,3,Seek,24
2927,33,0,Travel_Frequently,Research & Development,1,College,Life Sciences,1,Female,3,2,Sales Executive,1,Divorced,2121,1,Yes,13,3,2,0,1,3,4,1,0,0,0,Indeed,32
9144,35,0,Non-Travel,Research & Development,11,College,Medical,3,Male,2,3,Healthcare Representative,1,Married,9884,2,Yes,13,4,3,1,10,3,3,4,0,2,3,Seek,25
3001,35,0,Travel_Frequently,Sales,18,Doctor,Life Sciences,1,Male,2,3,Healthcare Representative,1,Married,9884,2,Yes,13,3,3,1,10,3,3,4,0,2,3,Seek,25
9582,26,0,Travel_Rarely,Sales,23,Bachelor,Marketing,3,Female,2,2,Sales Executive,4,Married,4157,7,Yes,19,3,3,1,5,2,2,2,2,0,0,Seek,21
6440,31,0,Travel_Rarely,Research & Development,7,Master,Life Sciences,1,Female,2,2,Sales Executive,4,Married,4157,7,Yes,19,3,3,1,5,2,2,2,2,0,0,Seek,26
6300,33,0,Travel_Frequently,Research & Development,1,College,Life Sciences,1,Female,3,3,Research Director,4,Single,13458,1,Yes,12,3,3,0,15,1,3,15,14,8,12,Seek,18
7378,37,0,Travel_Rarely,Research & Development,1,Master,Life Sciences,1,Female,3,3,Research Director,4,Single,13458,1,Yes,12,3,3,0,15,1,3,15,14,8,12,Seek,22
5187,37,0,Travel_Rarely,Research & Development,1,Master,Life Sciences,1,Female,3,1,Human Resources,2,Married,2143,0,No,13,3,3,0,15,1,3,15,14,8,12,Seek,22
1508,35,0,Travel_Frequently,Sales,18,Doctor,Life Sciences,2,Male,3,3,Sales Executive,1,Married,9069,1,No,22,4,4,1,9,3,2,9,8,1,8,Seek,26
1880,38,0,Travel_Frequently,Research & Development,29,Doctor,Life Sciences,1,Male,3,3,Sales Executive,1,Married,9069,1,No,22,3,4,1,9,3,2,9,8,1,8,Seek,29
9818,38,0,Travel_Frequently,Research & Development,29,Doctor,Life Sciences,1,Female,1,2,Research Scientist,4,Divorced,5329,3,Yes,12,3,4,3,17,3,3,13,11,1,9,Adzuna,21
4266,38,0,Travel_Frequently,Research & Development,29,Doctor,Life Sciences,1,Female,3,3,Manager,2,Married,11878,1,No,11,3,2,2,12,2,3,10,6,8,8,Company Website,26
9365,35,0,Travel_Rarely,Research & Development,23,Master,Medical,3,Female,3,1,Laboratory Technician,1,Married,4014,3,Yes,15,3,3,1,4,3,3,2,2,2,2,Seek,31
2709,59,0,Travel_Rarely,Sales,25,Bachelor,Life Sciences,1,Female,3,1,Laboratory Technician,1,Married,4014,3,Yes,15,4,3,1,4,3,3,2,2,2,2,Seek,55
3163,59,0,Travel_Rarely,Sales,25,Bachelor,Technical Degree,1,Female,3,1,Research Director,2,Single,19246,1,Yes,12,3,4,0,40,5,4,0,0,0,0,Seek,19
3284,31,0,Travel_Rarely,Research & Development,7,Master,Life Sciences,4,Male,3,2,Laboratory Technician,4,Divorced,5915,3,No,22,3,4,1,10,3,2,7,7,1,7,Recruit.net,21
5499,36,0,Travel_Frequently,Research & Development,11,Bachelor,Life Sciences,1,Male,3,2,Laboratory Technician,4,Divorced,5915,3,No,22,3,4,1,10,3,2,7,7,1,7,Recruit.net,26
2310,37,0,Travel_Rarely,Research & Development,1,Master,Life Sciences,1,Male,2,2,Manufacturing Director,3,Divorced,5993,1,No,18,4,3,1,7,2,4,7,5,0,7,Adzuna,30
1779,45,0,Travel_Rarely,Research & Development,7,Bachelor,Life Sciences,1,Male,2,2,Manufacturing Director,3,Divorced,5993,1,No,18,3,3,1,7,2,4,7,5,0,7,Adzuna,38
3070,32,0,Travel_Rarely,Research & Development,1,Bachelor,Medical,1,Male,3,2,Manufacturing Director,4,Married,6162,1,Yes,22,4,2,1,9,3,3,9,8,7,8,GlassDoor,23
4784,59,0,Travel_Frequently,Sales,1,Below college,Life Sciences,1,Male,3,2,Manufacturing Director,4,Married,6162,1,Yes,22,3,2,1,9,3,3,9,8,7,8,GlassDoor,50
8980,59,0,Travel_Frequently,Sales,1,Below college,Life Sciences,1,Male,3,2,Research Scientist,2,Married,3346,3,Yes,20,4,2,1,9,4,2,3,2,2,2,GlassDoor,50
8525,38,0,Travel_Frequently,Research & Development,29,Doctor,Life Sciences,4,Female,3,2,Laboratory Technician,4,Single,2406,1,No,11,3,4,0,10,2,3,10,3,9,9,Company Website,28
7344,29,0,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,1,Female,3,2,Laboratory Technician,4,Single,2406,1,No,11,3,4,0,10,2,3,10,3,9,9,Company Website,19
1512,38,0,Travel_Frequently,Research & Development,29,Doctor,Life Sciences,4,Female,2,1,Human Resources,1,Married,2342,0,No,21,4,4,0,10,2,3,10,3,9,9,Company Website,28
6867,50,0,Travel_Rarely,Research & Development,7,College,Medical,2,Female,2,5,Research Director,3,Divorced,18740,5,Yes,12,3,4,1,29,2,2,27,3,13,8,Indeed,21
4390,32,0,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,1,Female,2,5,Research Director,3,Divorced,18740,5,Yes,12,3,4,1,29,2,2,27,3,13,8,Indeed,3
2142,59,0,Travel_Rarely,Sales,25,Bachelor,Life Sciences,1,Female,3,3,Sales Executive,1,Single,7637,7,No,11,3,4,0,28,3,2,21,16,7,9,Adzuna,31
4859,36,0,Travel_Rarely,Research & Development,6,Bachelor,Life Sciences,1,Female,3,3,Sales Executive,1,Single,7637,7,No,11,3,4,0,28,3,2,21,16,7,9,Adzuna,8
1617,59,0,Travel_Rarely,Sales,25,Bachelor,Technical Degree,1,Female,3,3,Sales Executive,1,Single,7637,7,No,11,3,4,0,0,2,3,0,0,0,0,Adzuna,59
9731,36,0,Travel_Rarely,Research & Development,8,Bachelor,Technical Degree,3,Female,3,3,Healthcare Representative,3,Divorced,10096,1,No,13,4,2,3,17,2,3,17,14,12,8,GlassDoor,19
